"","企業名","ティッカー","stock_diff","年度","株価の変化率","負債","end_date+60日の株価","企業価値","end_dateの日の株価","有利子負債/総資産比率","有形固定資産","キャッシュ時価総額比率","純資産","クラスタリング"
899,"アンジェス株式会社",4563.0,372.57,2019.0,9,2,1,8,2,2,3.0,5,9,0
900,"アンジェス株式会社",4563.0,4.09,2020.0,6,1,6,9,3,2,3.0,1,9,9
901,"アンジェス株式会社",4563.0,-6.51,2020.0,4,1,6,9,7,2,3.0,2,9,9
902,"アンジェス株式会社",4563.0,-21.41,2020.0,1,4,6,9,6,2,3.0,1,9,9
903,"アンジェス株式会社",4563.0,-1.7,2020.0,5,8,4,9,5,2,5.0,2,9,7
904,"株式会社コパ・コーポレーション",7689.0,-9.46,2018.0,3,2,9,7,9,4,1.0,1,1,2
905,"株式会社コパ・コーポレーション",7689.0,-9.46,2018.0,3,2,9,7,9,4,1.0,1,1,2
906,"株式会社コパ・コーポレーション",7689.0,-9.46,2019.0,3,4,9,7,9,4,2.0,1,3,2
907,"株式会社コパ・コーポレーション",7689.0,-9.46,2019.0,3,4,9,7,9,4,2.0,1,3,2
908,"株式会社コパ・コーポレーション",7689.0,-38.88,2020.0,0,4,9,7,9,3,2.0,1,6,9
909,"株式会社コパ・コーポレーション",7689.0,-3.8,2020.0,4,3,9,6,9,2,2.0,2,6,9
910,"株式会社コパ・コーポレーション",7689.0,-34.98,2020.0,0,3,9,6,9,2,2.0,2,6,9
911,"株式会社コパ・コーポレーション",7689.0,-31.29,2020.0,0,3,8,4,9,2,2.0,5,6,9
912,"日本アセットマーケティング株式会社",8922.0,-14.41,2018.0,2,9,0,9,0,5,9.0,0,9,4
913,"日本アセットマーケティング株式会社",8922.0,-6.8,2018.0,4,9,0,9,0,5,9.0,1,9,4
914,"日本アセットマーケティング株式会社",8922.0,-7.37,2018.0,4,9,0,9,0,5,9.0,1,9,4
915,"日本アセットマーケティング株式会社",8922.0,-7.95,2019.0,4,9,0,9,0,5,9.0,0,9,4
916,"日本アセットマーケティング株式会社",8922.0,53.09,2019.0,9,9,0,9,0,5,9.0,0,9,4
917,"日本アセットマーケティング株式会社",8922.0,-21.14,2019.0,1,9,0,9,0,5,9.0,0,9,4
918,"日本アセットマーケティング株式会社",8922.0,16.13,2019.0,7,9,0,9,0,5,9.0,0,9,4
919,"日本アセットマーケティング株式会社",8922.0,4.63,2020.0,6,9,0,9,0,5,9.0,0,9,4
920,"日本アセットマーケティング株式会社",8922.0,3.54,2020.0,6,9,0,9,0,5,9.0,0,9,4
921,"日本アセットマーケティング株式会社",8922.0,-4.31,2020.0,4,9,0,9,0,5,9.0,0,9,4
922,"日本アセットマーケティング株式会社",8922.0,0.0,2020.0,5,9,0,9,0,4,9.0,0,9,4
923,"日本ホスピスホールディングス株式会社",7061.0,-27.93,2018.0,0,7,8,7,7,9,8.0,0,0,1
924,"日本ホスピスホールディングス株式会社",7061.0,-26.73,2019.0,0,7,8,8,7,9,8.0,0,1,1
925,"日本ホスピスホールディングス株式会社",7061.0,-9.85,2019.0,3,7,8,7,8,9,8.0,1,1,1
926,"日本ホスピスホールディングス株式会社",7061.0,-1.35,2019.0,5,7,7,7,7,9,8.0,1,1,1
927,"日本ホスピスホールディングス株式会社",7061.0,-4.47,2019.0,4,8,7,7,8,9,8.0,1,2,1
928,"日本ホスピスホールディングス株式会社",7061.0,-8.65,2020.0,3,8,7,7,6,9,9.0,1,2,1
929,"日本ホスピスホールディングス株式会社",7061.0,17.81,2020.0,8,8,6,7,7,9,9.0,2,2,1
930,"日本ホスピスホールディングス株式会社",7061.0,-4.47,2020.0,4,8,7,7,8,9,9.0,1,2,1
931,"日本ホスピスホールディングス株式会社",7061.0,12.39,2020.0,7,8,7,7,7,9,9.0,1,3,1
932,"株式会社ヤプリ",4168.0,-28.48,2019.0,0,4,9,9,9,8,5.0,0,1,2
933,"株式会社ヤプリ",4168.0,-15.94,2020.0,2,3,9,9,9,5,5.0,0,5,9
934,"テクノスデータサイエンス・エンジニアリング株式会社",7046.0,-49.85,2018.0,0,0,9,6,9,2,2.0,2,3,2
935,"テクノスデータサイエンス・エンジニアリング株式会社",7046.0,10.49,2018.0,7,0,8,3,9,2,2.0,5,3,6
936,"テクノスデータサイエンス・エンジニアリング株式会社",7046.0,-11.13,2019.0,3,0,8,3,8,2,2.0,4,3,6
937,"テクノスデータサイエンス・エンジニアリング株式会社",7046.0,10.65,2019.0,7,3,8,3,8,6,2.0,3,3,2
938,"テクノスデータサイエンス・エンジニアリング株式会社",7046.0,-4.75,2019.0,4,3,8,4,8,6,2.0,3,3,2
939,"テクノスデータサイエンス・エンジニアリング株式会社",7046.0,2.15,2019.0,6,3,8,3,6,6,2.0,4,3,6
940,"テクノスデータサイエンス・エンジニアリング株式会社",7046.0,-12.58,2020.0,3,0,8,2,8,2,2.0,7,4,6
941,"テクノスデータサイエンス・エンジニアリング株式会社",7046.0,-14.25,2020.0,2,0,8,1,8,2,2.0,7,4,6
942,"テクノスデータサイエンス・エンジニアリング株式会社",7046.0,-4.77,2020.0,4,0,7,1,7,2,2.0,8,4,6
943,"テクノスデータサイエンス・エンジニアリング株式会社",7046.0,-17.34,2020.0,2,0,7,1,7,2,1.0,8,4,6
944,"株式会社ロゼッタ",6182.0,-1.12,2018.0,5,4,7,7,7,7,5.0,1,2,1
945,"株式会社ロゼッタ",6182.0,96.61,2018.0,9,5,7,7,7,6,5.0,0,2,1
946,"株式会社ロゼッタ",6182.0,1.38,2018.0,6,5,9,8,7,6,5.0,0,2,1
947,"株式会社ロゼッタ",6182.0,-5.91,2019.0,4,5,9,8,8,5,6.0,0,3,1
948,"株式会社ロゼッタ",6182.0,16.39,2019.0,7,5,9,8,8,5,6.0,0,3,1
949,"株式会社ロゼッタ",6182.0,-33.69,2019.0,0,6,9,8,9,6,6.0,0,3,1
950,"株式会社ロゼッタ",6182.0,31.5,2019.0,8,7,8,8,8,6,7.0,0,3,1
951,"株式会社ロゼッタ",6182.0,-33.87,2020.0,0,7,9,8,8,6,6.0,0,4,1
952,"株式会社ロゼッタ",6182.0,-20.28,2020.0,1,7,8,8,8,6,6.0,2,6,1
953,"株式会社ロゼッタ",6182.0,21.69,2020.0,8,7,7,7,7,6,6.0,3,6,1
954,"株式会社ロゼッタ",6182.0,-33.5,2020.0,0,8,8,8,8,7,6.0,2,6,1
955,"株式会社Kaizen Platform",4170.0,33.4,2019.0,8,0,6,7,5,2,0.0,3,2,2
956,"株式会社Kaizen Platform",4170.0,-3.72,2020.0,4,2,6,7,6,4,0.0,3,6,9
957,"株式会社松屋アールアンドディ",7317.0,69.44,2018.0,9,7,4,3,1,6,7.0,4,4,8
958,"株式会社松屋アールアンドディ",7317.0,69.44,2018.0,9,7,4,3,1,6,7.0,4,4,8
959,"株式会社松屋アールアンドディ",7317.0,69.44,2019.0,9,7,4,3,1,7,7.0,4,5,8
960,"株式会社松屋アールアンドディ",7317.0,69.44,2019.0,9,7,4,3,1,7,7.0,4,5,8
961,"株式会社松屋アールアンドディ",7317.0,129.6,2020.0,9,7,5,4,4,6,7.0,4,6,3
962,"株式会社松屋アールアンドディ",7317.0,-17.93,2020.0,2,8,8,7,6,6,7.0,2,6,1
963,"株式会社松屋アールアンドディ",7317.0,-5.88,2020.0,4,8,8,6,8,5,7.0,3,6,1
964,"株式会社松屋アールアンドディ",7317.0,-31.89,2020.0,0,8,8,6,8,6,7.0,3,6,1
965,"株式会社イントランス",3237.0,-20.65,2018.0,1,7,0,3,0,7,1.0,8,7,5
966,"株式会社イントランス",3237.0,-14.86,2018.0,2,7,0,3,0,7,1.0,8,7,5
967,"株式会社イントランス",3237.0,-0.78,2018.0,5,6,0,2,0,7,1.0,8,7,5
968,"株式会社イントランス",3237.0,0.0,2019.0,5,7,0,3,0,8,2.0,8,7,5
969,"株式会社イントランス",3237.0,-22.05,2019.0,1,7,0,3,0,8,2.0,6,6,5
970,"株式会社イントランス",3237.0,6.06,2019.0,6,7,0,3,0,8,2.0,7,6,5
971,"株式会社イントランス",3237.0,13.43,2019.0,7,6,0,1,0,8,0.0,8,5,5
972,"株式会社イントランス",3237.0,1.32,2020.0,5,6,0,2,0,8,0.0,6,4,5
973,"株式会社イントランス",3237.0,-1.3,2020.0,5,6,0,2,0,8,0.0,7,3,5
974,"株式会社イントランス",3237.0,0.0,2020.0,5,6,0,1,0,8,0.0,8,3,5
975,"株式会社イントランス",3237.0,-12.35,2020.0,3,6,0,1,0,8,0.0,8,2,5
976,"株式会社フェニックスバイオ",6190.0,-20.3,2018.0,1,1,4,0,4,4,6.0,8,4,6
977,"株式会社フェニックスバイオ",6190.0,9.48,2018.0,7,1,3,0,2,3,6.0,8,4,3
978,"株式会社フェニックスバイオ",6190.0,40.87,2018.0,9,1,3,0,3,4,6.0,7,4,3
979,"株式会社フェニックスバイオ",6190.0,-17.77,2019.0,2,2,4,1,4,3,7.0,6,3,6
980,"株式会社フェニックスバイオ",6190.0,-5.61,2019.0,4,2,3,0,4,3,7.0,7,3,3
981,"株式会社フェニックスバイオ",6190.0,-8.18,2019.0,3,3,3,0,3,5,7.0,8,3,3
982,"株式会社フェニックスバイオ",6190.0,0.74,2019.0,5,5,2,0,2,8,6.0,9,2,3
983,"株式会社フェニックスバイオ",6190.0,-8.7,2020.0,3,5,2,0,3,7,7.0,9,2,3
984,"株式会社フェニックスバイオ",6190.0,0.81,2020.0,5,5,2,0,3,8,7.0,9,2,3
985,"株式会社フェニックスバイオ",6190.0,0.33,2020.0,5,5,2,0,2,8,7.0,9,2,3
986,"株式会社フェニックスバイオ",6190.0,24.3,2020.0,8,5,2,0,2,8,7.0,9,2,3
987,"株式会社エムビーエス",1401.0,-11.15,2018.0,3,4,5,4,5,4,7.0,1,5,1
988,"株式会社エムビーエス",1401.0,-8.94,2018.0,3,3,4,4,4,4,7.0,2,5,7
989,"株式会社エムビーエス",1401.0,-1.88,2018.0,5,4,4,3,4,4,7.0,3,5,3
990,"株式会社エムビーエス",1401.0,15.12,2019.0,7,4,4,3,4,4,7.0,4,5,3
991,"株式会社エムビーエス",1401.0,-39.61,2019.0,0,4,4,4,4,4,7.0,4,6,1
992,"株式会社エムビーエス",1401.0,0.65,2019.0,5,4,2,2,3,4,7.0,6,6,3
993,"株式会社エムビーエス",1401.0,12.28,2019.0,7,4,2,2,3,4,7.0,7,6,3
994,"株式会社エムビーエス",1401.0,-8.27,2020.0,3,3,3,2,3,4,7.0,5,6,3
995,"株式会社エムビーエス",1401.0,-7.15,2020.0,4,3,2,2,2,3,7.0,6,6,3
996,"株式会社エムビーエス",1401.0,-4.87,2020.0,4,4,2,1,2,2,6.0,7,6,3
997,"株式会社エムビーエス",1401.0,-10.72,2020.0,3,4,2,1,2,2,6.0,7,6,3
998,"ITbookホールディングス株式会社",1447.0,-28.51,2018.0,0,8,1,5,1,8,7.0,8,6,4
999,"ITbookホールディングス株式会社",1447.0,-2.28,2018.0,5,9,0,5,1,8,7.0,9,6,4
1000,"ITbookホールディングス株式会社",1447.0,29.33,2019.0,8,9,0,5,1,8,8.0,9,6,4
1001,"ITbookホールディングス株式会社",1447.0,45.83,2019.0,9,9,1,5,1,8,8.0,9,5,8
1002,"ITbookホールディングス株式会社",1447.0,-1.56,2019.0,5,9,1,6,2,9,8.0,8,5,4
1003,"ITbookホールディングス株式会社",1447.0,7.01,2019.0,6,9,1,6,1,8,8.0,7,6,4
1004,"ITbookホールディングス株式会社",1447.0,19.1,2020.0,8,9,2,6,3,8,8.0,7,5,8
1005,"ITbookホールディングス株式会社",1447.0,-22.96,2020.0,1,9,2,7,3,9,8.0,8,4,8
1006,"ITbookホールディングス株式会社",1447.0,4.74,2020.0,6,9,1,6,2,9,8.0,8,4,8
1007,"ITbookホールディングス株式会社",1447.0,-12.58,2020.0,3,9,1,6,1,9,8.0,8,7,4
1008,"日通システム株式会社",4013.0,-16.93,2019.0,2,4,9,7,9,4,6.0,1,4,1
1009,"日通システム株式会社",4013.0,-16.93,2019.0,2,4,9,7,9,4,6.0,1,4,1
1010,"日通システム株式会社",4013.0,-16.93,2020.0,2,4,9,7,9,4,6.0,1,5,1
1011,"日通システム株式会社",4013.0,-16.93,2020.0,2,4,9,7,9,4,6.0,1,5,1
1012,"勤次郎株式会社（旧会社名　日通システム株式会社）",4013.0,-22.46,2020.0,1,4,8,7,8,3,6.0,7,9,9
1013,"トラストホールディングス株式会社",3286.0,-1.64,2018.0,5,9,1,5,1,9,9.0,9,1,8
1014,"トラストホールディングス株式会社",3286.0,-1.38,2018.0,5,9,1,5,1,9,9.0,9,0,8
1015,"トラストホールディングス株式会社",3286.0,4.75,2018.0,6,9,1,4,1,9,9.0,9,1,8
1016,"トラストホールディングス株式会社",3286.0,5.33,2019.0,6,9,1,5,1,9,9.0,9,1,8
1017,"トラストホールディングス株式会社",3286.0,-13.04,2019.0,2,9,1,4,1,9,9.0,9,1,8
1018,"トラストホールディングス株式会社",3286.0,-6.65,2019.0,4,9,1,4,0,9,9.0,9,2,8
1019,"トラストホールディングス株式会社",3286.0,4.33,2019.0,6,9,1,4,1,9,9.0,9,1,8
1020,"トラストホールディングス株式会社",3286.0,2.37,2020.0,6,9,1,4,1,9,9.0,9,1,8
1021,"トラストホールディングス株式会社",3286.0,7.71,2020.0,7,9,1,3,1,9,9.0,9,1,8
1022,"トラストホールディングス株式会社",3286.0,-8.85,2020.0,3,9,1,3,1,9,9.0,9,1,8
1023,"ステラファーマ株式会社",4888.0,5.02,2019.0,6,6,2,6,4,9,4.0,3,1,8
1024,"ステラファーマ株式会社",4888.0,5.02,2019.0,6,6,2,6,4,9,4.0,3,1,8
1025,"ステラファーマ株式会社",4888.0,5.02,2020.0,6,6,2,6,4,9,4.0,3,0,8
1026,"ステラファーマ株式会社",4888.0,5.02,2020.0,6,6,2,6,4,9,4.0,3,0,8
1027,"ヒューマン・メタボローム・テクノロジーズ株式会社",6090.0,-24.66,2018.0,1,0,5,4,7,3,5.0,4,3,6
1028,"ヒューマン・メタボローム・テクノロジーズ株式会社",6090.0,-12.08,2018.0,3,0,4,2,4,3,5.0,5,3,6
1029,"ヒューマン・メタボローム・テクノロジーズ株式会社",6090.0,-17.81,2018.0,2,0,4,3,4,3,5.0,4,2,6
1030,"ヒューマン・メタボローム・テクノロジーズ株式会社",6090.0,-9.41,2019.0,3,0,3,2,3,3,5.0,5,2,6
1031,"ヒューマン・メタボローム・テクノロジーズ株式会社",6090.0,46.58,2019.0,9,1,3,2,3,3,5.0,5,2,6
1032,"ヒューマン・メタボローム・テクノロジーズ株式会社",6090.0,20.94,2019.0,8,1,4,3,1,3,5.0,5,3,3
1033,"ヒューマン・メタボローム・テクノロジーズ株式会社",6090.0,-25.81,2019.0,1,1,5,4,5,3,5.0,4,2,6
1034,"ヒューマン・メタボローム・テクノロジーズ株式会社",6090.0,7.09,2020.0,7,0,4,2,5,3,5.0,4,2,6
1035,"ヒューマン・メタボローム・テクノロジーズ株式会社",6090.0,-12.18,2020.0,3,0,4,2,3,4,5.0,4,2,6
1036,"ヒューマン・メタボローム・テクノロジーズ株式会社",6090.0,-7.48,2020.0,4,1,3,2,4,4,5.0,6,3,6
1037,"あんしん保証株式会社",7183.0,-21.28,2018.0,1,4,0,3,1,6,1.0,2,5,5
1038,"あんしん保証株式会社",7183.0,34.36,2018.0,8,5,0,2,0,6,1.0,4,5,5
1039,"あんしん保証株式会社",7183.0,-21.27,2018.0,1,6,1,3,0,6,0.0,3,5,5
1040,"あんしん保証株式会社",7183.0,5.65,2019.0,6,6,0,2,0,4,0.0,4,5,5
1041,"あんしん保証株式会社",7183.0,47.55,2019.0,9,6,0,2,0,4,2.0,4,6,5
1042,"あんしん保証株式会社",7183.0,-18.28,2019.0,2,6,1,3,0,4,2.0,3,6,5
1043,"あんしん保証株式会社",7183.0,1.97,2019.0,6,7,0,2,0,4,2.0,4,6,5
1044,"あんしん保証株式会社",7183.0,31.51,2020.0,8,7,0,3,0,4,2.0,4,6,5
1045,"あんしん保証株式会社",7183.0,-3.42,2020.0,4,7,1,4,1,4,2.0,4,6,5
1046,"あんしん保証株式会社",7183.0,-9.5,2020.0,3,7,1,4,1,4,2.0,4,6,5
1047,"あんしん保証株式会社",7183.0,-15.08,2020.0,2,7,1,3,1,4,2.0,5,7,5
1048,"フィンテック グローバル株式会社",8789.0,0.0,2018.0,5,9,0,8,0,7,9.0,4,9,4
1049,"フィンテック グローバル株式会社",8789.0,-30.77,2018.0,0,9,0,8,0,8,9.0,4,9,4
1050,"フィンテック  グローバル株式会社",8789.0,-15.07,2018.0,2,9,0,7,0,8,9.0,4,9,4
1051,"フィンテック　グローバル株式会社",8789.0,-5.26,2019.0,4,9,0,7,0,8,9.0,6,9,4
1052,"フィンテック グローバル株式会社",8789.0,-10.0,2019.0,3,9,0,6,0,8,9.0,6,9,4
1053,"フィンテック　グローバル株式会社",8789.0,-6.67,2019.0,4,9,0,6,0,8,9.0,6,9,4
1054,"フィンテック  グローバル株式会社",8789.0,54.76,2019.0,9,9,0,6,0,8,9.0,7,9,4
1055,"フィンテック　グローバル株式会社",8789.0,-25.33,2020.0,1,9,0,7,0,8,9.0,4,9,4
1056,"フィンテック グローバル株式会社",8789.0,-15.79,2020.0,2,9,0,7,0,8,9.0,6,9,4
