,企業名,ティッカー,stock_diff,年度,株価の変化率,負債,end_date+60日の株価,企業価値,end_dateの日の株価,有利子負債/総資産比率,有形固定資産,キャッシュ時価総額比率,純資産,クラスタリング
475,"株式会社アスカネット",2438.0,-22.22222222222222,2020.0,2,4,6,8,7,2,10.0,3,9,8
476,"株式会社アスカネット",2438.0,4.590818363273453,2020.0,7,4,5,7,6,2,10.0,3,9,8
477,"株式会社アスカネット",2438.0,-18.34695731153497,2020.0,3,3,6,8,5,2,10.0,3,9,8
478,"株式会社アスカネット",2438.0,-5.450500556173527,2020.0,5,4,5,7,5,2,10.0,4,9,8
479,"株式会社ミクリード",7687.0,-17.311827956989248,2018.0,3,3,5,1,3,3,4.0,8,2,7
480,"株式会社ミクリード",7687.0,-39.44402704733283,2019.0,1,2,6,1,2,3,3.0,7,3,7
481,"株式会社ミクリード",7687.0,14.888337468982629,2020.0,8,2,4,1,5,3,3.0,8,2,7
482,"株式会社ミクリード",7687.0,9.1792656587473,2020.0,8,2,5,1,6,3,3.0,7,2,7
483,"株式会社ミクリード",7687.0,-9.08265213442325,2020.0,4,3,6,1,5,3,3.0,6,2,7
484,"株式会社ミクリード",7687.0,-7.135777998017839,2020.0,5,2,5,1,5,2,2.0,7,2,7
485,"株式会社ランディックス",2981.0,-6.361007847996696,2018.0,5,9,9,4,10,9,9.0,10,8,2
486,"株式会社ランディックス",2981.0,8.12395309882747,2019.0,8,9,9,4,9,8,8.0,10,8,2
487,"株式会社ランディックス",2981.0,-32.618945563651955,2019.0,1,9,9,4,6,9,9.0,10,9,2
488,"株式会社ランディックス",2981.0,1.653944020356234,2020.0,7,9,7,3,8,9,9.0,10,9,4
489,"株式会社ランディックス",2981.0,5.506883604505632,2020.0,7,8,7,3,7,8,9.0,10,9,4
490,"株式会社ランディックス",2981.0,6.003430531732419,2020.0,7,9,7,4,7,9,9.0,10,9,4
491,"株式会社ランディックス",2981.0,20.67209775967413,2020.0,9,9,8,4,7,9,9.0,10,9,4
492,"ログリー株式会社",6579.0,37.35909822866345,2018.0,9,3,7,3,8,4,1.0,7,3,7
493,"ログリー株式会社",6579.0,-54.16846652267818,2018.0,1,3,9,5,9,4,4.0,5,3,3
494,"ログリー株式会社",6579.0,-10.823234433765148,2018.0,4,3,6,2,8,4,4.0,8,3,7
495,"ログリー株式会社",6579.0,-10.731021555763824,2019.0,4,3,5,2,6,4,4.0,8,3,7
496,"ログリー株式会社",6579.0,2.9111338100102144,2019.0,7,5,5,2,5,8,4.0,10,3,4
497,"ログリー株式会社",6579.0,-14.85,2019.0,3,5,5,2,5,7,4.0,9,4,4
498,"ログリー株式会社",6579.0,86.14457831325302,2019.0,10,5,4,1,3,7,4.0,10,3,4
499,"ログリー株式会社",6579.0,100.97087378640776,2020.0,10,6,7,3,4,7,3.0,9,4,4
500,"ログリー株式会社",6579.0,-38.26086956521739,2020.0,1,6,9,6,10,7,4.0,5,4,2
501,"ログリー株式会社",6579.0,-30.87071240105541,2020.0,1,5,8,4,9,6,3.0,7,4,7
502,"ログリー株式会社",6579.0,-26.347760060744115,2020.0,2,5,6,3,8,6,3.0,9,3,7
503,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",7095.0,111.11630079402148,2018.0,10,5,8,4,8,7,2.0,6,1,7
504,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",7095.0,-4.1807909604519775,2019.0,5,5,10,7,8,5,2.0,4,4,3
505,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",7095.0,0.2439024390243902,2020.0,6,4,10,7,9,5,2.0,3,4,3
506,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",7095.0,28.805620608899297,2020.0,9,5,10,7,9,5,2.0,4,5,10
507,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",7095.0,50.7168458781362,2020.0,10,6,10,8,10,4,2.0,3,5,10
508,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",7095.0,15.101070154577885,2020.0,8,6,10,9,10,4,2.0,3,6,10
509,"株式会社バリューゴルフ",3931.0,-28.30315224681421,2018.0,1,5,7,2,7,8,6.0,7,2,7
510,"株式会社バリューゴルフ",3931.0,57.15622076707203,2018.0,10,6,6,1,7,8,5.0,9,2,4
511,"株式会社バリューゴルフ",3931.0,-5.416666666666667,2018.0,5,6,7,2,5,8,5.0,7,3,4
512,"株式会社バリューゴルフ",3931.0,-11.194029850746269,2019.0,4,6,7,2,6,9,5.0,9,3,4
513,"株式会社バリューゴルフ",3931.0,-21.97378565921357,2019.0,2,6,6,2,7,9,5.0,9,3,4
514,"株式会社バリューゴルフ",3931.0,-22.92490118577075,2019.0,2,6,5,1,6,8,5.0,9,3,4
515,"株式会社バリューゴルフ",3931.0,32.17948717948718,2019.0,9,5,4,1,5,8,4.0,10,3,4
516,"株式会社バリューゴルフ",3931.0,27.740058195926288,2020.0,9,5,5,1,4,9,4.0,9,3,4
517,"株式会社バリューゴルフ",3931.0,11.031518624641834,2020.0,8,5,6,2,5,8,4.0,8,3,4
518,"株式会社バリューゴルフ",3931.0,36.03351955307262,2020.0,9,5,7,2,8,8,4.0,8,3,7
519,"株式会社バリューゴルフ",3931.0,-9.114052953156824,2020.0,4,5,8,2,7,8,4.0,8,3,7
520,"かっこ株式会社",4166.0,-32.003891050583654,2019.0,1,2,10,7,10,8,2.0,3,1,3
521,"かっこ株式会社",4166.0,-20.023837902264603,2020.0,2,4,10,6,10,8,2.0,4,3,3
522,"株式会社交換できるくん",7695.0,109.1851851851852,2019.0,10,3,9,5,10,6,2.0,4,1,3
523,"株式会社交換できるくん",7695.0,53.03030303030303,2020.0,10,4,9,5,9,6,3.0,4,2,3
524,"株式会社交換できるくん",7695.0,-17.15210355987055,2020.0,3,4,10,6,10,6,3.0,3,2,3
525,"ＣＹＢＥＲＤＹＮＥ株式会社",7779.0,-9.254807692307692,2018.0,4,6,4,10,5,2,10.0,2,10,8
526,"ＣＹＢＥＲＤＹＮＥ株式会社",7779.0,-13.426573426573428,2018.0,3,6,4,10,2,2,10.0,5,10,8
527,"ＣＹＢＥＲＤＹＮＥ株式会社",7779.0,6.9730586370839935,2018.0,7,6,3,10,3,2,10.0,2,10,8
528,"ＣＹＢＥＲＤＹＮＥ株式会社",7779.0,-8.88888888888889,2019.0,4,7,3,10,3,3,10.0,3,10,8
529,"ＣＹＢＥＲＤＹＮＥ株式会社",7779.0,-17.666126418152352,2019.0,3,8,3,10,3,3,10.0,3,10,8
530,"ＣＹＢＥＲＤＹＮＥ株式会社",7779.0,-0.5964214711729622,2019.0,6,8,2,10,3,3,10.0,3,10,8
531,"ＣＹＢＥＲＤＹＮＥ株式会社",7779.0,-20.889748549323016,2019.0,2,9,2,10,2,4,10.0,3,10,5
532,"ＣＹＢＥＲＤＹＮＥ株式会社",7779.0,125.6723716381418,2020.0,10,9,2,10,2,3,10.0,3,10,8
533,"ＣＹＢＥＲＤＹＮＥ株式会社",7779.0,-24.05200433369448,2020.0,2,9,5,10,3,3,10.0,2,10,8
534,"ＣＹＢＥＲＤＹＮＥ株式会社",7779.0,-21.2298682284041,2020.0,2,9,3,10,4,3,10.0,2,10,8
535,"ＣＹＢＥＲＤＹＮＥ株式会社",7779.0,-23.97137745974955,2020.0,2,9,3,10,3,3,10.0,2,10,8
536,"rakumo株式会社",4060.0,-3.111111111111111,2019.0,5,3,8,7,9,7,3.0,2,1,3
537,"ｒａｋｕｍｏ株式会社",4060.0,-3.775280898876404,2020.0,5,3,8,7,9,5,3.0,2,1,3
538,"ｒａｋｕｍｏ株式会社",4060.0,-14.299563742123125,2020.0,3,3,8,6,8,5,3.0,3,2,3
539,"窪田製薬ホールディングス株式会社",4596.0,11.619718309859154,2018.0,8,3,1,6,2,4,"",5,10,1
540,"窪田製薬ホールディングス株式会社",4596.0,2.0338983050847457,2018.0,7,3,1,6,2,4,"",6,10,1
541,"窪田製薬ホールディングス株式会社",4596.0,10.367892976588628,2018.0,8,4,1,6,1,4,2.0,7,10,1
542,"窪田製薬ホールディングス株式会社",4596.0,-8.923076923076923,2019.0,4,4,2,7,4,4,5.0,6,10,1
543,"窪田製薬ホールディングス株式会社",4596.0,-0.3378378378378378,2019.0,6,4,1,6,2,4,5.0,7,10,1
544,"窪田製薬ホールディングス株式会社",4596.0,-10.344827586206897,2019.0,4,4,1,6,1,4,5.0,7,10,1
545,"窪田製薬ホールディングス株式会社",4596.0,16.532258064516128,2019.0,8,4,1,5,1,4,5.0,9,10,1
546,"窪田製薬ホールディングス株式会社",4596.0,4.966887417218543,2020.0,7,4,1,6,1,2,4.0,9,10,1
547,"窪田製薬ホールディングス株式会社",4596.0,-17.034700315457414,2020.0,3,3,2,6,2,2,5.0,8,9,1
548,"窪田製薬ホールディングス株式会社",4596.0,1.1406844106463878,2020.0,6,4,1,6,2,2,5.0,7,9,1
549,"窪田製薬ホールディングス株式会社",4596.0,-1.9157088122605364,2020.0,6,4,1,6,1,5,6.0,7,9,1
550,"JIG-SAW株式会社",3914.0,-0.7736293306424488,2018.0,6,2,9,8,9,5,6.0,2,3,3
551,"JIG-SAW株式会社",3914.0,-5.686879068174032,2018.0,5,2,9,8,9,5,6.0,2,3,3
552,"JIG-SAW株式会社",3914.0,3.627813234800134,2018.0,7,3,9,8,9,4,6.0,2,5,10
553,"JIG-SAW株式会社",3914.0,61.55115511551155,2019.0,10,4,9,8,9,4,6.0,2,6,10
554,"JIG-SAW株式会社",3914.0,-2.4514811031664965,2019.0,6,3,10,9,10,4,6.0,1,5,10
555,"JIG-SAW株式会社",3914.0,-8.203530633437175,2019.0,4,4,10,9,10,6,6.0,2,5,10
556,"JIG-SAW株式会社",3914.0,14.79028697571744,2019.0,8,4,10,9,10,6,6.0,1,4,3
557,"JIG-SAW株式会社",3914.0,-17.135325131810195,2020.0,3,3,10,9,10,6,6.0,1,4,3
558,"JIG-SAW株式会社",3914.0,90.88016967126194,2020.0,10,3,10,9,10,6,6.0,1,4,3
559,"JIG-SAW株式会社",3914.0,100.1111111111111,2020.0,10,3,10,10,10,6,6.0,1,4,3
560,"JIG-SAW株式会社",3914.0,-47.35915492957746,2020.0,1,3,10,10,10,6,6.0,1,5,3
561,"株式会社メドレー",4480.0,86.92077727952167,2018.0,10,5,6,9,6,7,4.0,4,3,3
562,"株式会社メドレー",4480.0,77.36579966795794,2019.0,10,7,8,9,6,7,5.0,3,8,8
563,"株式会社メドレー",4480.0,23.929098966026583,2020.0,9,7,10,10,8,7,5.0,2,8,2
564,"株式会社メドレー",4480.0,32.538736591179976,2020.0,9,8,10,10,10,7,5.0,2,8,2
565,"株式会社メドレー",4480.0,-17.176258992805753,2020.0,3,8,10,10,10,6,5.0,2,10,2
566,"株式会社メドレー",4480.0,-3.395784543325527,2020.0,5,9,10,10,10,8,5.0,4,10,2
567,"株式会社アイリッジ",3917.0,-12.1713729308666,2018.0,4,3,5,4,4,2,5.0,4,7,1
568,"株式会社アイリッジ",3917.0,-9.62877030162413,2018.0,4,4,4,4,5,2,4.0,4,7,1
569,"株式会社アイリッジ",3917.0,63.928112965340176,2019.0,10,3,4,3,5,2,4.0,5,7,7
570,"株式会社アイリッジ",3917.0,-15.53556827473426,2019.0,3,4,6,5,5,2,4.0,2,7,10
571,"株式会社アイリッジ",3917.0,1.9730010384215992,2019.0,7,5,5,4,6,5,3.0,5,7,7
572,"株式会社アイリッジ",3917.0,-10.0,2019.0,4,5,5,4,3,5,3.0,5,7,6
573,"株式会社アイリッジ",3917.0,45.65456545654565,2020.0,10,4,5,4,5,5,3.0,6,7,4
574,"株式会社アイリッジ",3917.0,-17.447129909365557,2020.0,3,5,6,6,6,6,3.0,5,7,6
575,"株式会社アイリッジ",3917.0,-30.23255813953488,2020.0,1,5,6,5,6,6,2.0,7,7,6
576,"株式会社アイリッジ",3917.0,-11.23882503192848,2020.0,4,5,4,3,5,6,5.0,8,8,4
577,"株式会社海帆",3133.0,0.5586592178770949,2018.0,6,7,4,2,4,10,8.0,10,2,9
578,"株式会社海帆",3133.0,-2.083333333333333,2018.0,6,7,4,2,4,10,8.0,9,1,9
579,"株式会社海帆",3133.0,3.651685393258427,2018.0,7,7,4,2,4,10,8.0,9,1,9
580,"株式会社海帆",3133.0,0.0,2019.0,6,7,4,2,4,10,8.0,8,1,9
581,"株式会社海帆",3133.0,-1.5027322404371584,2019.0,6,7,4,2,4,10,8.0,8,1,9
582,"株式会社海帆",3133.0,-19.36872309899569,2019.0,2,7,3,2,4,10,8.0,7,1,9
583,"株式会社海帆",3133.0,-22.330097087378643,2019.0,2,6,2,2,3,10,7.0,6,1,9
584,"株式会社海帆",3133.0,-3.75,2020.0,5,6,2,2,3,10,7.0,1,1,9
585,"株式会社海帆",3133.0,18.181818181818183,2020.0,9,7,2,2,2,10,7.0,1,1,9
586,"株式会社海帆",3133.0,8.533916849015318,2020.0,8,7,2,2,2,10,7.0,1,1,9
587,"株式会社海帆",3133.0,23.66863905325444,2020.0,9,6,2,5,2,10,6.0,1,1,9
588,"株式会社エクストリーム",6033.0,-42.59306803594352,2018.0,1,5,10,8,10,6,5.0,2,5,3
589,"株式会社エクストリーム",6033.0,-15.78699340245052,2018.0,3,5,8,6,9,6,4.0,3,6,10
590,"株式会社エクストリーム",6033.0,6.787330316742081,2018.0,7,6,8,6,8,5,4.0,4,7,10
591,"株式会社エクストリーム",6033.0,1.059322033898305,2019.0,6,5,8,6,8,5,5.0,4,7,10
592,"株式会社エクストリーム",6033.0,19.716885743174924,2019.0,9,6,8,6,8,6,5.0,4,7,2
593,"株式会社エクストリーム",6033.0,-33.830455259026685,2019.0,1,6,9,7,8,6,6.0,4,7,2
594,"株式会社エクストリーム",6033.0,-16.510538641686182,2019.0,3,6,7,5,6,5,5.0,6,8,2
595,"株式会社エクストリーム",6033.0,-18.653576437587656,2020.0,2,6,7,5,7,5,5.0,7,8,2
596,"株式会社エクストリーム",6033.0,-0.0862068965517241,2020.0,6,5,6,3,7,5,5.0,8,8,4
597,"株式会社エクストリーム",6033.0,-10.955302366345313,2020.0,4,5,6,3,6,5,5.0,8,8,4
598,"株式会社エクストリーム",6033.0,6.138613861386139,2020.0,7,6,5,3,7,5,5.0,8,8,4
599,"夢展望株式会社",3185.0,4.77326968973747,2018.0,7,8,2,4,3,9,"",8,2,6
600,"夢展望株式会社",3185.0,-23.756906077348063,2018.0,2,8,3,5,2,9,"",5,2,6
601,"夢展望株式会社",3185.0,9.75609756097561,2018.0,8,9,2,4,2,9,5.0,5,2,9
602,"夢展望株式会社",3185.0,1.5555555555555556,2019.0,7,9,2,5,2,10,7.0,4,1,9
603,"夢展望株式会社",3185.0,5.520169851380043,2019.0,7,9,2,5,2,10,7.0,5,1,9
604,"夢展望株式会社",3185.0,-32.55813953488372,2019.0,1,9,2,5,2,10,7.0,4,1,9
605,"夢展望株式会社",3185.0,-22.039473684210524,2019.0,2,8,1,4,1,10,6.0,7,1,9
606,"夢展望株式会社",3185.0,-12.236286919831224,2020.0,4,8,1,3,1,10,6.0,7,1,9
607,"夢展望株式会社",3185.0,11.057692307692308,2020.0,8,9,1,3,1,10,6.0,10,1,9
608,"夢展望株式会社",3185.0,-11.76470588235294,2020.0,4,9,1,3,1,10,6.0,9,1,9
609,"夢展望株式会社",3185.0,-3.791469194312796,2020.0,5,8,1,3,1,10,4.0,10,1,9
610,"株式会社アマナ",2402.0,10.641200545702592,2018.0,8,10,4,5,4,9,9.0,10,5,9
611,"株式会社アマナ",2402.0,-3.3457249070631967,2018.0,5,10,4,5,4,9,9.0,10,4,9
612,"株式会社アマナ",2402.0,-2.2941970310391366,2018.0,6,10,4,6,4,9,10.0,9,5,9
613,"株式会社アマナ",2402.0,-1.9073569482288828,2019.0,6,10,4,6,4,10,10.0,10,5,9
614,"株式会社アマナ",2402.0,15.97222222222222,2019.0,8,10,4,5,4,9,10.0,10,5,9
615,"株式会社アマナ",2402.0,-6.482593037214886,2019.0,5,10,4,6,4,10,10.0,10,4,9
616,"株式会社アマナ",2402.0,-20.23968042609853,2019.0,2,10,4,6,4,10,10.0,9,5,9
617,"株式会社アマナ",2402.0,15.042735042735044,2020.0,8,10,3,6,3,10,10.0,9,4,9
618,"株式会社アマナ",2402.0,-6.8350668647845465,2020.0,5,10,3,6,3,10,9.0,10,1,9
619,"株式会社アマナ",2402.0,-3.1897926634768736,2020.0,5,10,3,6,3,10,9.0,10,1,9
620,"株式会社アマナ",2402.0,1.9900497512437807,2020.0,7,10,3,6,3,10,9.0,10,1,9
621,"株式会社ドラフト",5070.0,-2.621359223300971,2018.0,6,7,2,3,2,9,6.0,9,1,9
622,"株式会社ドラフト",5070.0,2.0793950850661624,2019.0,7,8,2,3,2,7,6.0,9,5,4
623,"株式会社ドラフト",5070.0,102.96296296296296,2020.0,10,7,3,3,3,8,8.0,9,5,4
624,"株式会社ドラフト",5070.0,-7.755474452554745,2020.0,5,7,6,6,4,8,8.0,4,5,2
625,"株式会社ドラフト",5070.0,-12.316715542521994,2020.0,4,7,5,6,6,8,8.0,4,6,2
626,"株式会社ビザスク",4490.0,46.33879781420765,2018.0,10,2,8,7,6,9,2.0,1,1,3
627,"株式会社ビザスク",4490.0,46.33879781420765,2018.0,10,2,8,7,6,9,2.0,1,1,3
628,"株式会社ビザスク",4490.0,46.33879781420765,2019.0,10,3,8,7,6,8,2.0,1,1,3
629,"株式会社ビザスク",4490.0,46.33879781420765,2019.0,10,3,8,7,6,8,2.0,1,1,3
630,"株式会社ビザスク",4490.0,87.35408560311284,2020.0,10,3,9,8,8,6,3.0,2,2,3
631,"株式会社ビザスク",4490.0,0.508646998982706,2020.0,6,4,10,9,9,6,3.0,1,2,3
632,"株式会社ビザスク",4490.0,-13.05668016194332,2020.0,3,4,10,9,10,6,3.0,1,2,3
633,"株式会社ビザスク",4490.0,2.9197080291970803,2020.0,7,5,10,9,10,5,3.0,1,3,3
634,"トヨクモ株式会社",4058.0,-9.25589836660617,2019.0,4,2,9,9,10,2,2.0,2,1,3
635,"トヨクモ株式会社",4058.0,-12.0616570327553,2020.0,4,3,9,9,10,2,2.0,2,3,3
636,"トヨクモ株式会社",4058.0,-6.436077057793345,2020.0,5,3,9,8,9,2,2.0,3,3,3
637,"株式会社アルファポリス",9467.0,15.435897435897436,2018.0,8,6,8,7,8,4,2.0,6,9,10
638,"株式会社アルファポリス",9467.0,-9.736045002163566,2018.0,4,6,9,8,9,4,2.0,6,9,10
639,"株式会社アルファポリス",9467.0,-0.2429543245869776,2018.0,6,6,8,7,8,4,2.0,6,9,10
640,"株式会社アルファポリス",9467.0,10.6673161227472,2019.0,8,5,8,8,9,3,2.0,6,9,10
641,"株式会社アルファポリス",9467.0,15.321411309811502,2019.0,8,5,8,7,8,4,1.0,7,9,10
642,"株式会社アルファポリス",9467.0,8.081705150976909,2019.0,8,5,9,8,9,4,1.0,6,9,10
643,"株式会社アルファポリス",9467.0,26.509635974304068,2019.0,9,6,9,8,8,4,3.0,6,9,10
644,"株式会社アルファポリス",9467.0,0.5077860528097494,2020.0,6,6,9,8,9,4,3.0,5,9,10
645,"株式会社アルファポリス",9467.0,3.738632536207477,2020.0,7,7,9,8,9,3,3.0,6,9,10
646,"株式会社アルファポリス",9467.0,6.217616580310881,2020.0,7,7,9,8,10,3,3.0,6,10,10
647,"株式会社アルファポリス",9467.0,-2.6948051948051948,2020.0,6,7,9,8,9,3,3.0,6,10,10
648,"株式会社ココペリ",4167.0,-20.59659090909091,2019.0,2,1,10,9,10,5,2.0,1,1,3
649,"株式会社ココペリ",4167.0,-8.034188034188034,2020.0,5,1,10,9,10,2,2.0,1,3,3
650,"株式会社ココペリ",4167.0,-30.37037037037037,2020.0,1,1,10,9,10,2,2.0,1,5,10
651,"株式会社Aiming",3911.0,12.0,2018.0,8,9,2,7,2,9,5.0,8,6,6
652,"株式会社Aiming",3911.0,-0.78125,2018.0,6,8,2,7,2,9,5.0,7,6,6
653,"株式会社Aiming",3911.0,-7.272727272727272,2018.0,5,8,2,7,2,9,5.0,7,5,6
654,"株式会社Aiming",3911.0,-24.362606232294617,2019.0,2,8,2,7,2,9,5.0,8,7,6
655,"株式会社Aiming",3911.0,1.1235955056179776,2019.0,6,6,1,6,1,7,5.0,6,5,6
656,"株式会社Aiming",3911.0,98.47908745247148,2019.0,10,5,1,6,1,7,6.0,4,5,6
657,"株式会社Aiming",3911.0,58.31533477321814,2019.0,10,5,2,8,2,6,1.0,2,3,6
658,"株式会社Aiming",3911.0,8.91891891891892,2020.0,8,5,4,9,2,5,1.0,2,4,6
659,"株式会社Aiming",3911.0,-39.33002481389578,2020.0,1,5,4,9,5,4,1.0,3,7,1
660,"株式会社Aiming",3911.0,-8.588957055214724,2020.0,4,6,2,8,4,2,1.0,5,9,1
661,"株式会社Aiming",3911.0,-12.82051282051282,2020.0,4,7,2,7,2,2,1.0,8,9,1
662,"トレンダーズ株式会社",6069.0,28.59259259259259,2018.0,9,3,3,3,6,2,6.0,8,6,4
663,"トレンダーズ株式会社",6069.0,-33.13609467455622,2018.0,1,2,4,4,4,2,6.0,4,6,1
664,"トレンダーズ株式会社",6069.0,-11.367673179396093,2018.0,4,3,3,2,4,2,6.0,6,6,1
665,"トレンダーズ株式会社",6069.0,32.26452905811623,2019.0,9,2,2,2,3,2,6.0,7,6,4
666,"トレンダーズ株式会社",6069.0,21.99687987519501,2019.0,9,2,3,3,3,2,6.0,5,6,1
667,"トレンダーズ株式会社",6069.0,-32.662721893491124,2019.0,1,5,4,4,3,7,6.0,4,6,6
668,"トレンダーズ株式会社",6069.0,29.66417910447761,2019.0,9,5,3,2,2,7,6.0,7,7,4
669,"トレンダーズ株式会社",6069.0,-9.352517985611511,2020.0,4,5,3,3,2,7,6.0,8,7,4
670,"トレンダーズ株式会社",6069.0,16.03174603174603,2020.0,8,5,3,3,4,7,6.0,6,7,4
671,"トレンダーズ株式会社",6069.0,-13.981358189081226,2020.0,3,5,4,3,3,7,5.0,6,7,6
672,"トレンダーズ株式会社",6069.0,37.13405238828968,2020.0,9,6,3,3,3,7,5.0,8,7,4
673,"Ｋｕｄａｎ株式会社",4425.0,-17.917077986179663,2018.0,3,1,10,10,10,2,1.0,1,2,3
674,"Ｋｕｄａｎ株式会社",4425.0,-46.57458563535912,2018.0,1,1,10,10,10,2,1.0,1,2,3
675,"Ｋｕｄａｎ株式会社",4425.0,-5.4808686659772485,2019.0,5,1,10,10,10,2,1.0,1,3,3
676,"Ｋｕｄａｎ株式会社",4425.0,-22.78481012658228,2019.0,2,1,10,10,10,2,1.0,1,2,3
677,"Ｋｕｄａｎ株式会社",4425.0,-14.1156462585034,2019.0,3,2,10,9,10,2,1.0,1,2,3
678,"Ｋｕｄａｎ株式会社",4425.0,-41.16719242902208,2019.0,1,3,10,9,9,6,1.0,1,2,3
679,"Ｋｕｄａｎ株式会社",4425.0,-18.90080428954424,2020.0,2,3,10,9,10,6,1.0,1,4,3
680,"Ｋｕｄａｎ株式会社",4425.0,10.909090909090908,2020.0,8,1,9,8,10,2,1.0,3,8,10
681,"Ｋｕｄａｎ株式会社",4425.0,21.100917431192663,2020.0,9,1,9,8,9,2,2.0,2,7,10
682,"Ｋｕｄａｎ株式会社",4425.0,-15.873015873015872,2020.0,3,1,10,9,10,2,1.0,2,4,3
683,"オンコリスバイオファーマ株式会社",4588.0,18.54684512428298,2018.0,9,3,2,3,3,6,1.0,8,7,6
684,"オンコリスバイオファーマ株式会社",4588.0,181.8759936406996,2018.0,10,3,3,4,4,6,1.0,8,7,6
685,"オンコリスバイオファーマ株式会社",4588.0,-1.327433628318584,2018.0,6,3,9,9,6,6,1.0,3,7,10
686,"オンコリスバイオファーマ株式会社",4588.0,-0.5821764442454098,2019.0,6,4,8,9,9,7,1.0,3,7,10
687,"オンコリスバイオファーマ株式会社",4588.0,-10.45045045045045,2019.0,4,4,8,9,8,6,1.0,4,8,10
688,"オンコリスバイオファーマ株式会社",4588.0,-13.39375629405841,2019.0,3,4,8,9,8,6,1.0,4,8,10
689,"オンコリスバイオファーマ株式会社",4588.0,-3.806015960712093,2019.0,5,5,7,8,8,6,2.0,5,8,10
690,"オンコリスバイオファーマ株式会社",4588.0,43.58490566037736,2020.0,10,4,7,8,6,6,2.0,4,8,10
691,"オンコリスバイオファーマ株式会社",4588.0,-25.317564607971967,2020.0,2,4,9,9,9,6,2.0,3,7,10
692,"オンコリスバイオファーマ株式会社",4588.0,-25.747800586510262,2020.0,2,4,7,8,8,7,2.0,3,7,10
693,"オンコリスバイオファーマ株式会社",4588.0,8.264462809917356,2020.0,8,4,6,8,7,7,2.0,4,6,10
694,"株式会社ヘッドウォータース",4011.0,12.734082397003746,2019.0,8,1,10,7,10,5,2.0,2,1,3
695,"株式会社ヘッドウォータース",4011.0,12.734082397003746,2019.0,8,1,10,7,10,5,2.0,2,1,3
696,"株式会社ヘッドウォータース",4011.0,12.734082397003746,2020.0,8,1,10,7,10,2,2.0,2,2,3
697,"株式会社ヘッドウォータース",4011.0,12.734082397003746,2020.0,8,1,10,7,10,2,2.0,2,2,3
698,"株式会社ヘッドウォータース",4011.0,-36.33136094674556,2020.0,1,1,10,7,10,2,2.0,2,2,3
699,"株式会社ジーンテクノサイエンス",4584.0,-12.147505422993492,2018.0,4,1,5,8,5,2,1.0,3,7,10
700,"株式会社ジーンテクノサイエンス",4584.0,-18.65853658536585,2018.0,2,2,4,7,4,2,1.0,4,7,1
701,"株式会社ジーンテクノサイエンス",4584.0,6.176470588235294,2018.0,7,2,3,7,4,2,1.0,5,7,1
702,"株式会社ジーンテクノサイエンス",4584.0,9.002770083102494,2019.0,8,2,4,8,3,3,1.0,3,7,1
703,"株式会社ジーンテクノサイエンス",4584.0,17.746113989637305,2019.0,9,3,4,8,4,4,1.0,3,7,1
704,"株式会社ジーンテクノサイエンス",4584.0,-14.687882496940023,2019.0,3,7,4,8,5,8,1.0,4,6,6
705,"株式会社ジーンテクノサイエンス",4584.0,-14.421768707482991,2019.0,3,7,4,8,3,8,1.0,4,4,6
706,"株式会社ジーンテクノサイエンス",4584.0,-18.91891891891892,2020.0,2,7,3,8,4,8,1.0,5,5,6
707,"株式会社ジーンテクノサイエンス",4584.0,-0.9803921568627452,2020.0,6,7,2,7,3,8,1.0,5,4,6
708,"株式会社ジーンテクノサイエンス",4584.0,-13.41222879684418,2020.0,3,7,2,7,2,8,1.0,4,5,6
709,"株式会社ジーンテクノサイエンス",4584.0,53.30296127562642,2020.0,10,8,2,7,3,8,1.0,4,5,6
710,"株式会社スタメン",4019.0,-20.09873060648801,2019.0,2,2,7,6,8,6,1.0,4,1,3
711,"株式会社スタメン",4019.0,3.2667876588021776,2020.0,7,3,6,6,7,6,1.0,5,2,3
712,"株式会社ケアネット",2150.0,16.3727959697733,2018.0,8,4,1,5,1,2,2.0,7,6,1
713,"株式会社ケアネット",2150.0,-12.892741061755148,2018.0,3,4,1,6,1,2,2.0,5,6,1
714,"株式会社ケアネット",2150.0,-14.124999999999998,2018.0,3,4,1,5,1,2,2.0,6,7,1
715,"株式会社ケアネット",2150.0,-6.502890173410404,2019.0,5,3,1,4,1,2,2.0,6,6,1
716,"株式会社ケアネット",2150.0,19.783616692426584,2019.0,9,3,1,4,1,2,2.0,7,6,1
717,"株式会社ケアネット",2150.0,7.152682255845942,2019.0,8,3,1,5,1,2,2.0,6,6,1
718,"株式会社ケアネット",2150.0,46.32258064516129,2019.0,10,5,1,5,1,2,2.0,6,6,1
719,"株式会社ケアネット",2150.0,127.10892710892712,2020.0,10,7,1,7,1,7,3.0,6,6,6
720,"株式会社ケアネット",2150.0,89.68626036783267,2020.0,10,7,3,9,2,7,4.0,3,7,6
