"","企業名","株価の変化率","負債","来期決算短信期日の株価","企業価値","決算短信期日の株価","EV/EBITDA（会社予想）","有利子負債/総資産比率","有形固定資産","キャッシュ時価総額比率","売上債権の増減額","純資産","総資産回転率","ネットD純利益比率","自己株式","PER×PBR","流動比率","純利益進捗率","従業員数","売上進捗率","PBR","自己資本","現金売上倍率","株主資本","減価償却費","棚卸資産","仕入債務","有利子負債/月商比率","流動負債","end_date+60日+３ヶ月の株価","PER（会社予想）","売上（会社予想）","DE比率","財務キャッシュフロー","ティッカー","純利益成長率（直近年度実績→会社予想）","投資キャッシュフロー","営業利益進捗率","営業キャッシュフロー","有利子負債/営業キャッシュフロー倍率","投資その他の資産","時価総額","有利子負債","自己株数","売上高成長率（直近年度実績→会社予想）","営業外費用","営業利益成長率（直近年度実績→会社予想）","有利子負債/時価総額比率","アクルーアル ","貸倒引当金","現金総資産比率","仕入債務回転期間","配当利回り（実績）","PCFR","売上高総利益率","ROA","税引前当期純利益","ROIC","当期純利益率","受取利息","EBITDA（実績）","売上債権回転期間","株式総数","親会社株主に帰属する当期純利益","BPS","棚卸資産回転期間","固定資産","インタレストカバレッジレシオ ","流動資産","売掛金","PSR（会社予想）","固定負債","経常利益","運転資本","税金等調整前当期純利益","ROE","EPS（実績）","資本金","営業外収益","総資産","売上債権","配当利回り（会社予想）","有形固定資産回転率","フリーキャッシュフロー","純有利子負債","営業利益率","販売費および一般管理費","自己資本比率","非支配持分控除前四半期純利益","営業利益","有形固定資産の取得による支出","実質法人税率","買掛金","発行済株式総数","減価償却費/粗利比率","法人税等","資本剰余金","財務レバレッジ","未払法人税等","支払利息/営業利益比率","EBITDA（会社予想）","販管費/売上率","CCC","営業利益（会社予想）","現預金","長期借入金","売上原価","研究開発費/売上比率","無形固定資産","1年以内返済の長期借入金","設備投資額","自己株式調整済負債比率","経常利益（会社予想）","当期純利益（会社予想）","営業キャッシュフロー/売上比率","利益剰余金","売上","支払利息","売上高総利益"
240,"株式会社レントラックス",29.086,1479927000.0,361.0,1549796977.0,451.0,6.9003765739372,19.813,24283000.0,70.11,"null",2053020000.0,2.689040339410696,-21.748,-54749000.0,52.5409513406673,204.13209570472057,27.332,"null",71.87683657383079,1.38604148461823,2051194000.0,2.517717821144883,2069835000.0,"null",174487000.0,607199000.0,0.8841884681403211,1479927000.0,466.0,37.9071996933333,9515000000.0,0.341,"null",6045.0,265.8715059271184,"null",51.39214659685864,"null",-294.512,479735000.0,2843039977.0,700000000.0,100343.0,39.12687976644816,2711000.0,94.58225939547064,24.622,42999000.0,-1238000.0,56.419,26.691309894557183,2.216,26.1799695845151,12.90674872837447,1.6831840387076284,75416000.0,2.987321141293562,0.2997332536345161,555000.0,98159000.0,31.713367255995824,7875457.0,20499000.0,260.454,7.67011571094748,511940000.0,41.07071129707113,3021006000.0,825437000.0,0.298795583499737,"null",97916000.0,392725000.0,75416000.0,2.899091943521676,7.551,440096000.0,2468000.0,3532947000.0,825437000.0,2.49307479224377,391.2299551126303,0.0,-1293243000.0,1.4352659370462202,784543000.0,58.059,20499000.0,98159000.0,"null",72.819,607199000.0,7975800.0,0.0,54917000.0,346096000.0,1.722,"null",2.434825130655365,191000000.0,11.471468169480666,12.692,191000000.0,1993243000.0,"null",5956378000.0,0.0,7921000.0,"null",0.0,70.213,189000000.0,75000000.0,0.0,1338393000.0,6839081000.0,2390000.0,882703000.0
241,"株式会社レントラックス",-4.478,1781068000.0,469.0,2642152333.0,229.0,15.3064433572591,18.335,23781000.0,47.626,-252739000.0,2078615000.0,2.461402798778346,-17.681,-54749000.0,93.8535526862167,183.744921586374,68.35172413793103,104.0,94.0896999108646,1.7786895336031,2076579000.0,2.2219555154255626,2108766000.0,3152000.0,110847000.0,924719000.0,0.8938577006026271,1781068000.0,448.0,52.7655619,10097000000.0,0.341,-75021000.0,6045.0,46.30208858843709,-281147000.0,81.82488479262673,-237681000.0,-297.733,555630000.0,3693589333.0,707655000.0,100343.0,6.281559081105037,5717000.0,22.21220995719757,19.159,319647000.0,-4272000.0,45.576,40.64888347046853,1.919,50.1730487930777,12.598359388297366,1.5406960777099887,154840000.0,2.95187114301456,0.6259422791241945,1000000.0,181177000.0,52.492606237086505,7875457.0,59466000.0,263.677,4.872622695165802,587062000.0,54.93811881188119,3272622000.0,1366280000.0,0.378519095408895,"null",177340000.0,552408000.0,154840000.0,2.863652189490504,7.551,440096000.0,5496000.0,3859684000.0,1366280000.0,1.91897654584222,399.4885412724444,-263073000.0,-1051437000.0,1.8690060047975643,1019313000.0,53.802,59466000.0,177560000.0,-22292000.0,61.595,924719000.0,7975800.0,0.2633527004513424,95373000.0,346096000.0,1.859,8766000.0,1.820229781482316,220617000.0,10.729342857446609,16.716,217000000.0,1759092000.0,"null",8303363000.0,0.0,7650000.0,"null",25392000.0,83.486,210000000.0,87000000.0,-2.501842848762615,1377324000.0,9500237000.0,3232000.0,1196874000.0
242,"株式会社レントラックス",-1.116,1997704000.0,448.0,2704077736.0,420.0,12.2568874384114,24.201,36972000.0,51.153,"null",2054398000.0,3.0478267822478307,-3.765,-54749000.0,69.7169469411349,172.32337723706817,43.08505747126437,"null",31.86985243141527,1.71911066327607,2052343000.0,1.7536291391854564,2075372000.0,"null",138545000.0,791748000.0,0.9528647732144788,1997704000.0,443.0,40.5540774252874,10097000000.0,0.478,"null",6045.0,132.09902891900543,"null",33.34147465437788,"null",202.322,523732000.0,3528204736.0,980665000.0,100343.0,213.77616264525395,4334000.0,199.9267460021285,27.795,37484000.0,-13422000.0,44.54,26.521947500152347,2.009,38.9353513799839,9.885083403798566,5.402233211306132,68846000.0,9.973630138792908,1.1648594315732097,93000.0,72351000.0,43.6285667206878,7875457.0,37484000.0,260.6,4.640975684698423,609591000.0,66.5602575896964,3442511000.0,1476212000.0,0.349430992968208,"null",68846000.0,823009000.0,68846000.0,10.666053383864195,27.796,440096000.0,829000.0,4052102000.0,1476212000.0,2.00892857142857,334.0394082008006,0.0,-824127000.0,2.2483925070364235,245741000.0,50.649,37484000.0,72351000.0,"null",45.554,791748000.0,7975800.0,0.0,31362000.0,346096000.0,1.974,32619000.0,1.5023980318171135,217000000.0,7.6366908967621425,21.748,217000000.0,1804792000.0,"null",2899806000.0,0.0,48886000.0,"null",0.0,94.716,210000000.0,87000000.0,0.0,1343930000.0,3217899000.0,1087000.0,318092000.0
243,"株式会社レントラックス",39.729,2390827000.0,443.0,2215729451.0,463.0,10.0433305275659,27.719,15921000.0,71.876,157743000.0,2062835000.0,2.773022514955109,-5.816,-54749000.0,67.8909838437887,168.44288693108004,60.47356321839081,"null",57.59329503813014,1.69298014228724,2060761000.0,2.436532159038324,2090499000.0,2826000.0,104969000.0,889733000.0,1.199524376513398,2289975000.0,619.0,40.101464954023,10097000000.0,0.599,381992000.0,6045.0,65.36151448338782,-18506000.0,69.90322580645162,358352000.0,254.695,528272000.0,3488827451.0,1234521000.0,100343.0,73.63132276733626,9230000.0,43.054914628518695,35.385,-263092000.0,-13164000.0,56.305,29.80424568821525,2.032,38.500805047618,10.977688624371153,4.915146232471167,101593000.0,9.179821332438316,0.9047332032717732,138000.0,159137000.0,36.13253531042854,7875457.0,52612000.0,261.669,3.516247981862274,596361000.0,47.61142498430634,3857300000.0,1222577000.0,0.345531093493117,100851000.0,144241000.0,437813000.0,101593000.0,10.622483635899552,27.796,440096000.0,1781000.0,4453662000.0,1222577000.0,2.03160270880361,775.711638716161,342512000.0,-1273098000.0,2.6085109785656373,486684000.0,46.271,52612000.0,151690000.0,-15840000.0,48.213,889733000.0,7975800.0,0.4426872021730208,48981000.0,346096000.0,2.161,58084000.0,2.1003362120113387,224447000.0,8.369177645805514,9.845,217000000.0,2507619000.0,100000000.0,5176820000.0,0.0,52167000.0,"null",15840000.0,112.904,210000000.0,87000000.0,6.1623384942379404,1359057000.0,5815195000.0,3186000.0,638374000.0
244,"株式会社レントラックス",-10.0,2299329000.0,630.0,3752793910.0,573.0,8.42156809547212,27.466,20786000.0,49.036,"null",2157760000.0,2.7708903726176435,-5.522,-54749000.0,74.6360496362727,175.35760949528716,66.5440366972477,"null",71.45207287449392,2.30156773998119,2155721000.0,2.363945893577423,2182953000.0,"null",193309000.0,839321000.0,1.189467781852867,2203451000.0,567.0,32.4283523529412,12350000000.0,0.568,"null",6045.0,50.276425902692566,"null",62.11747368421052,"null",252.559,522255000.0,4961537910.0,1224171000.0,100343.0,39.95395231661188,10708000.0,60.98529780585511,24.673,183837000.0,-13228000.0,54.585,28.115546231598145,1.429,31.6794339694925,11.56687118830878,4.911367037992735,249951000.0,8.950019704771632,1.643931987592034,534000.0,295058000.0,35.50143055463901,7875457.0,145066000.0,273.726,6.475458288883521,593169000.0,52.80207587687902,3863919000.0,1201223000.0,0.411780057266163,95877000.0,288723000.0,555211000.0,249951000.0,10.154560817471278,27.796,440096000.0,4373000.0,4457089000.0,1201223000.0,1.42857142857143,594.1549600692774,0.0,-1208744000.0,3.3436869038570745,725640000.0,48.366,145066000.0,295058000.0,"null",41.962,839321000.0,7975800.0,0.0,104885000.0,346096000.0,2.068,76857000.0,1.893864935029723,475000000.0,8.223172952147873,13.861,475000000.0,2432915000.0,95002000.0,7803632000.0,0.0,50127000.0,"null",0.0,103.924,479000000.0,218000000.0,0.0,1451511000.0,8824331000.0,5588000.0,1020699000.0
245,"株式会社レントラックス",15.044,2840074000.0,565.0,3050175205.0,604.0,4.81514870061599,23.971,20491000.0,58.884,-253351000.0,2252177000.0,2.4252737295797617,-6.393,-54749000.0,28.4763462871172,164.04085584354192,70.84271844660194,124.0,555.310476618705,1.97750929061561,2250120000.0,2.545834225700915,2256792000.0,5950000.0,197429000.0,1230708000.0,1.1860485396682865,2769151000.0,650.0,14.4001074595469,2224000000.0,0.542,363781000.0,6045.0,41.15776778861966,-31895000.0,76.99660194174757,484706000.0,251.833,479608000.0,4449633205.0,1220652000.0,100343.0,-81.99205593798595,13268000.0,29.875861373279623,27.433,-178701000.0,-1434000.0,51.453,41.22621460871072,1.593,13.7142189801944,11.77253148859868,4.298766046927764,392243000.0,8.715669021186065,1.7724869545643538,585000.0,491293000.0,48.29801487517717,7875457.0,218904000.0,285.713,6.613469908364249,549712000.0,62.09565444342947,4542539000.0,1634207000.0,2.00073435476619,70923000.0,479344000.0,600928000.0,392243000.0,9.728547810783423,27.796,440096000.0,16772000.0,5092252000.0,1634207000.0,1.76991150442478,602.7087501830072,463270000.0,-1399458000.0,3.852914610847438,978080000.0,44.187,218904000.0,475839000.0,-21436000.0,44.191,1230708000.0,7975800.0,0.4092384725431936,173338000.0,346096000.0,2.263,157712000.0,1.610418650005569,633454000.0,7.919608780654092,13.685,618000000.0,2620110000.0,70012000.0,10896184000.0,0.0,49612000.0,"null",21436000.0,123.111,608000000.0,309000000.0,3.924711571278139,1525350000.0,12350105000.0,7663000.0,1453920000.0
246,"Chatwork株式会社",-19.166,466378000.0,1127.0,39834555000.0,1400.0,"null",0.0,78595000.0,3.427,-49163000.0,529051000.0,1.307812704057543,5.517,"null","null",177.295884454241,"null",91.0,"null",28.1244183105112,529051000.0,5.634691312884265,529051000.0,16368000.0,0.0,0.0,0.0,466378000.0,911.0,"null","null",0.0,-90000.0,4448.0,-100.0,-25447000.0,"null",-66349000.0,0.0,89894000.0,41248200000.0,0.0,"null",-100.0,2310000.0,-100.0,0.0,-58000000.0,"null",61.409,0.0,0.0,2520.05131964809,56.42723046528134,"null",-149596000.0,"null","null",7000.0,"null",35.97973938345537,36000000.0,-110800000.0,14.696,0.0,168560000.0,"null",826869000.0,128328000.0,"null","null",-163146000.0,128328000.0,-149596000.0,"null",-3.078,914138000.0,25262000.0,995430000.0,128328000.0,"null",16.563852662383102,-97005000.0,-611287000.0,"null",920688000.0,53.148,-110800000.0,-186097000.0,-30656000.0,25.934,"null",180000.0,2.2281817068024337,-38796000.0,899998000.0,1.882,10539000.0,0.0,"null",70.72227223705598,35.98,"null",611287000.0,"null",567246000.0,0.0,69000.0,"null",30656000.0,88.154,"null","null",-5.096571303912321,-1285085000.0,1301836000.0,"null",734590000.0
247,"Chatwork株式会社",-7.917,476658000.0,1061.0,37418955000.0,1238.0,448.840742251224,0.0,99750000.0,3.64,"null",1466633000.0,0.934023262599374,-23.016,"null",18360.4558239373,359.52632705210027,88.5375,"null",74.15231638418079,26.477380503507,1466633000.0,9.346006427268454,1466633000.0,"null",0.0,0.0,0.0,476658000.0,977.0,693.439285714286,1770000000.0,0.0,"null",4448.0,12.94649159960468,"null",92.02835820895524,"null",0.0,129760000.0,38832600000.0,0.0,"null",34.857553851592684,18075000.0,8.66215799802137,0.0,49581000.0,"null",72.745,0.0,0.0,536.59904930356,62.08377016006144,3.1606691946805703,45550000.0,5.13229962778691,3.7776115127208008,5000.0,61659000.0,28.832337325262426,36600000.0,49581000.0,40.072,0.0,229580000.0,"null",1713711000.0,143378000.0,21.9393220338983,"null",45550000.0,143378000.0,45550000.0,4.187891585693217,1.678,1358138000.0,1967000.0,1943291000.0,143378000.0,0.0,18.196280701754382,0.0,-1413645000.0,4.6978428886640415,753188000.0,75.472,49581000.0,61659000.0,"null",-8.847,"null",36600000.0,0.0,-4030000.0,1343998000.0,1.325,27195000.0,0.0,67000000.0,57.3859272713974,28.832,67000000.0,1413645000.0,"null",497648000.0,0.0,69000.0,"null",0.0,32.5,50000000.0,56000000.0,0.0,-1235503000.0,1312496000.0,"null",814847000.0
248,"Chatwork株式会社",41.849,530508000.0,1006.0,35287832000.0,993.0,"null",0.0,84055000.0,4.16,-18373000.0,1478473000.0,0.9034819625063838,-24.939,"null","null",337.4852028621623,"null",107.0,"null",24.90380277489,1478473000.0,10.126950948140548,1478473000.0,22804000.0,0.0,0.0,0.0,530508000.0,1427.0,"null","null",0.0,870885000.0,4448.0,-100.0,-48781000.0,"null",98376000.0,0.0,134470000.0,36819600000.0,0.0,"null",-100.0,18003000.0,-100.0,0.0,-38455000.0,"null",76.246,0.0,0.0,1614.61147167164,62.17525518173039,3.057319577776207,63843000.0,5.091198824733357,3.3839298454778004,6000.0,100497000.0,29.356788327119645,36600000.0,61421000.0,40.395,0.0,218595000.0,"null",1790386000.0,145986000.0,"null","null",62343000.0,145986000.0,63843000.0,4.154353850222494,1.678,1358138000.0,2653000.0,2008982000.0,145986000.0,0.0,21.59394444113973,"null",-1531768000.0,4.280419750324917,1050837000.0,73.593,61421000.0,77693000.0,-42797000.0,3.792,"null",36600000.0,2.0206817718625114,2421000.0,1343998000.0,1.359,42036000.0,0.0,"null",57.89483543140547,29.357,"null",1531768000.0,"null",686548000.0,0.0,69000.0,"null",42090000.0,35.882,"null","null",5.419929380484265,-1223663000.0,1815079000.0,"null",1128530000.0
249,"Chatwork株式会社",13.315,512551000.0,1442.0,51288496000.0,1119.0,"null",0.0,90060000.0,2.821,"null",1571014000.0,1.163552774426152,-7.15,-42000.0,"null",351.6768087468369,"null","null","null",33.5943537104061,1571014000.0,7.368791245778747,1571014000.0,"null",0.0,0.0,0.0,512551000.0,1634.0,"null","null",0.0,"null",4448.0,-100.0,"null","null","null",0.0,152654000.0,52777200000.0,0.0,"null",-100.0,"null",-100.0,0.0,92583000.0,"null",71.45,0.0,0.0,2314.38344150149,73.67563387793594,9.992772007222234,86606000.0,13.325470046734148,17.08605311674722,6000.0,85613000.0,27.983334838898354,36600000.0,92583000.0,42.924,0.0,281043000.0,"null",1802523000.0,185866000.0,"null","null",86606000.0,185866000.0,86606000.0,13.252969101484776,5.689,1358138000.0,993000.0,2083566000.0,185866000.0,0.0,26.91915389740173,0.0,-1488704000.0,15.799750121340637,313608000.0,75.4,92583000.0,85613000.0,"null",-6.901,"null",36600000.0,0.0,-5977000.0,1343998000.0,1.326,19815000.0,0.0,"null",57.8758837565953,27.983,"null",1488704000.0,"null",142641000.0,0.0,38328000.0,"null",0.0,32.625,"null","null",0.0,-1131079000.0,541863000.0,"null",399221000.0
250,"Chatwork株式会社",-13.035,667636000.0,1634.0,58129723664.0,1677.0,182.910610514657,0.0,77902000.0,2.865,-51076000.0,1739551000.0,1.0071253292743771,-8.234,-42000.0,5941.58439465676,308.8461377157613,65.68051948051948,"null",46.26824283710679,34.4020380339524,1739551000.0,8.48582314602042,1739551000.0,13399000.0,0.0,0.0,0.0,667636000.0,1421.0,172.710244340548,2495500000.0,0.0,-72000.0,4448.0,52.252145371139314,-77039000.0,76.35966101694915,259719000.0,0.0,192470000.0,59844099664.0,0.0,41.0,116.13096557840475,30000.0,30.959198440919657,0.0,-32136000.0,"null",71.219,0.0,0.0,162.04563087321,73.61470054320714,8.649348804226676,226398000.0,12.034427274624312,19.710572446095007,6000.0,238660000.0,29.66896543758938,36624296.0,227583000.0,47.497,0.0,345219000.0,"null",2061968000.0,197062000.0,23.9808053151673,"null",226398000.0,197062000.0,226398000.0,11.968950608519096,5.685,1374906000.0,1166000.0,2407187000.0,197062000.0,0.0,31.12036918179251,164262000.0,-1714376000.0,19.50946801729394,624712000.0,72.265,227583000.0,225261000.0,-17716000.0,-0.523,"null",36624337.0,1.576403015154599,-1184000.0,1360766000.0,1.384,52816000.0,0.0,308399000.0,54.1052325259132,29.669,295000000.0,1714376000.0,"null",304650000.0,0.0,74846000.0,"null",95457000.0,38.379,298000000.0,346500000.0,22.493816168726788,-996080000.0,1154624000.0,"null",849973000.0
251,"Chatwork株式会社",5.63,686483000.0,1421.0,50441070155.0,2000.0,161.771722476299,0.0,75999000.0,3.255,"null",1807918000.0,0.971911905137985,-8.15,-42000.0,5369.96919962808,307.70084619721104,102.23285714285714,"null",73.18956701030928,28.8386913316865,1807918000.0,8.399414438327312,1807918000.0,"null",0.0,0.0,0.0,686483000.0,1501.0,186.207104125,2425000000.0,0.0,"null",4448.0,-2.184089543479173,"null",99.62145328719724,"null",0.0,203509000.0,52137989155.0,0.0,41.0,36.63149555989897,766000.0,0.3799851340368088,0.0,286252000.0,"null",68.029,0.0,0.0,172.183951186246,72.56912849389272,8.346930446656152,288327000.0,11.57934154093272,16.12826345031431,13000.0,287906000.0,28.39480575942556,36691055.0,286252000.0,49.274,0.0,382087000.0,"null",2112314000.0,188599000.0,21.5002017134021,"null",288327000.0,188599000.0,288327000.0,11.516340895991965,5.675,1379755000.0,1188000.0,2494402000.0,188599000.0,0.0,31.899617100225004,0.0,-1696919000.0,16.221454581718874,1000085000.0,72.479,286252000.0,287906000.0,"null",0.72,"null",36691096.0,0.0,2075000.0,1365615000.0,1.38,45987000.0,0.0,289000000.0,56.34767391217383,28.395,289000000.0,1696919000.0,"null",486855000.0,0.0,102578000.0,"null",0.0,37.97,291000000.0,280000000.0,0.0,-937411000.0,1774847000.0,"null",1287991000.0
252,"Chatwork株式会社",-21.712,744844000.0,1285.0,45544281715.0,1396.0,"null",0.0,70518000.0,3.898,-51061000.0,1790222000.0,0.956321847241847,-8.872,-42000.0,"null",296.9820526177294,"null",162.0,"null",26.4724540950787,1790222000.0,9.143711337399596,1790222000.0,33205000.0,0.0,0.0,0.0,744844000.0,1006.0,"null","null",0.0,62830000.0,4448.0,-100.0,-192179000.0,"null",444869000.0,0.0,85299000.0,47391569715.0,0.0,41.0,-100.0,2307000.0,-100.0,0.0,-237755000.0,"null",72.869,0.0,0.0,1427.24197304623,72.89978835468142,8.213040607226795,326026000.0,11.693801103997158,8.588155369360473,13000.0,360369000.0,29.77465610213753,36880599.0,208206000.0,48.541,0.0,323013000.0,"null",2212053000.0,197764000.0,"null","null",324933000.0,197764000.0,326026000.0,11.630177709803588,5.645,1409930000.0,77000.0,2535066000.0,197764000.0,0.0,34.37900961456649,"null",-1847288000.0,13.494977393838074,1440174000.0,70.618,208206000.0,327164000.0,-28716000.0,36.138,"null",36880640.0,1.878814352432868,117819000.0,1395790000.0,1.416,51772000.0,0.0,"null",59.40481096084335,29.775,"null",1847288000.0,"null",657000000.0,0.0,167195000.0,"null",204160000.0,41.605,"null","null",18.35011522728464,-1015456000.0,2424339000.0,"null",1767338000.0
253,"株式会社フレアス",-14.946,1184465000.0,2141.0,4177743000.0,3300.0,14.00371734751,29.156,24347000.0,28.356,-97311000.0,1307158000.0,1.4896467081898024,-3.622,"null",95.4459140524464,346.6818325823712,94.9263440860215,617.0,88.54098282442749,3.68528517593129,1307158000.0,4.416262577331087,1307158000.0,7331000.0,0.0,0.0,2.348689177123416,681792000.0,1821.0,25.8991935483871,4192000000.0,0.556,168071000.0,7062.0,5.344834421707834,-14278000.0,94.94054982817867,292433000.0,248.418,70651000.0,4817250000.0,726457000.0,"null",12.942048766609249,18403000.0,5.329071909713812,15.08,-116895000.0,-4882000.0,54.822,0.0,0.0,24.9171110685819,44.14204725784142,7.086264655608011,314029000.0,6.8258741207160645,4.757010247227774,"null",283608000.0,96.00141231445524,2250000.0,176563000.0,580.959,0.0,127974000.0,67.58243639921722,2363649000.0,976226000.0,1.14915314885496,502673000.0,313003000.0,976226000.0,314029000.0,13.50739543345181,78.472,222750000.0,55129000.0,2491623000.0,976226000.0,0.0,152.44744732410564,"null",-639507000.0,7.44353301695909,1362115000.0,52.462,176563000.0,276277000.0,-7940000.0,43.775,"null",2250000.0,0.4474506421841401,137465000.0,212750000.0,1.906,156043000.0,1.479674384766014,298331000.0,36.6984872985997,96.001,291000000.0,1365964000.0,343750000.0,2073245000.0,0.0,32974000.0,222707000.0,13178000.0,90.614,333000000.0,186000000.0,7.878812535058645,871658000.0,3711638000.0,4088000.0,1638393000.0
254,"株式会社フレアス",-21.582,965621000.0,1821.0,3670158600.0,2364.0,12.3023038169014,26.847,22821000.0,28.821,"null",1462576000.0,1.6319009536705629,-10.025,"null",66.0964738281493,452.2398420296136,360.6666666666667,"null",23.721627731725697,2.89925487632779,1462576000.0,3.7009491550574287,1462576000.0,"null",0.0,0.0,1.9741274428231927,509969000.0,1428.0,22.7977451612903,3981000000.0,0.446,"null",7062.0,-72.2735674676525,"null","null","null",-653.657,62007000.0,4240380600.0,651886000.0,"null",321.5562318527508,1329000.0,-100.0,15.373,21640000.0,-2678000.0,50.33,0.0,0.0,21.9332678153012,42.65776326350812,2.3424376193529604,37324000.0,0.5471841064062631,2.2915038576472058,"null",34942000.0,97.05559791014788,2328600.0,21640000.0,628.092,0.0,121914000.0,37.53168635875403,2306283000.0,1053672000.0,1.01154117366412,455651000.0,37324000.0,1053672000.0,37324000.0,3.888960300182692,24.426,289638000.0,3711000.0,2428197000.0,1053672000.0,0.0,173.63730774286842,0.0,-570222000.0,3.700079842602064,367900000.0,60.233,21640000.0,34942000.0,"null",42.019,"null",2328600.0,0.0,15683000.0,279638000.0,1.66,10269000.0,2.664415316810715,"null",38.95768342090605,97.056,0.0,1222108000.0,295965000.0,541515000.0,0.0,37085000.0,215921000.0,0.0,66.022,41000000.0,6000000.0,0.0,893299000.0,944358000.0,931000.0,402842000.0
255,"株式会社フレアス",-23.898,913097000.0,1406.0,2708857600.0,1502.0,"null",24.268,23156000.0,34.85,-72628000.0,1459690000.0,1.6700095710234422,-9.936,"null",1223.90735440796,439.0671777014464,312.56666666666666,"null",48.47756845013816,2.24294994142592,1459690000.0,3.455296893915248,1459690000.0,6972000.0,0.0,0.0,1.7438227698792983,507728000.0,1070.0,545.6686,3981000000.0,0.394,3037000.0,7062.0,-68.00682521062174,-22213000.0,"null",-205797000.0,-577.401,69011000.0,3274011600.0,575836000.0,"null",106.280973235808,2858000.0,-100.0,17.588,224551000.0,-2837000.0,48.086,0.0,0.0,245.593848923562,43.11557330669281,2.3971388919443672,41599000.0,0.5684034495260684,0.9717642230756952,"null",44139000.0,96.6118954912422,2328600.0,18754000.0,626.853,0.0,143520000.0,22.235722964763063,2229267000.0,1048855000.0,0.822409344385833,405369000.0,41599000.0,1048855000.0,41599000.0,3.896649288547569,24.426,289638000.0,7857000.0,2372787000.0,1048855000.0,0.0,171.12528070478493,-206544000.0,-565154000.0,1.896479181218431,795484000.0,61.518,18754000.0,36600000.0,-463000.0,54.915,"null",2328600.0,0.8378961739439769,22844000.0,279638000.0,1.626,27554000.0,4.497267759562842,"null",41.21909412547439,96.612,0.0,1140990000.0,254920000.0,1097807000.0,0.0,51352000.0,190916000.0,747000.0,62.554,41000000.0,6000000.0,-10.663653717410092,890412000.0,1929892000.0,1646000.0,832084000.0
256,"株式会社フレアス",-21.961,886110000.0,1020.0,1829758000.0,1116.0,"null",22.48,21870000.0,45.563,"null",1501789000.0,1.6594400938062732,-9.589,"null",626.080187206059,445.2570272858964,108.66607142857144,"null",75.25270065623423,1.58156172405045,1501789000.0,3.277279406810265,1501789000.0,"null",0.0,0.0,1.625584562773165,505316000.0,796.0,395.862,3962000000.0,0.357,"null",7062.0,-7.974956041608461,"null",93.94324324324324,"null",-538.251,62956000.0,2375172000.0,536792000.0,"null",32.885596301473875,4082000.0,6.447251071664883,22.6,60853000.0,-5801000.0,45.32,0.0,0.0,178.169079588928,44.10034237661965,2.3819674190711506,112687000.0,0.5675516449922765,2.041011406293183,"null",69518000.0,100.8700386137607,2328600.0,60853000.0,644.932,0.0,137944000.0,28.96583333333333,2249955000.0,1095083000.0,0.596626978146194,380794000.0,112687000.0,1095083000.0,112687000.0,3.787416208268938,24.426,289638000.0,47252000.0,2387900000.0,1095083000.0,0.0,181.1877914951989,0.0,-545414000.0,2.3316357606476177,1245339000.0,62.892,60853000.0,69518000.0,"null",45.998,"null",2328600.0,0.0,51834000.0,279638000.0,1.59,"null",3.4523432779999426,74000000.0,41.76870661597203,100.87,74000000.0,1082206000.0,226582000.0,1666654000.0,0.0,53117000.0,180210000.0,0.0,59.004,119000000.0,56000000.0,0.0,932512000.0,2981512000.0,2400000.0,1314857000.0
257,"株式会社フレアス",13.143,1007668000.0,700.0,1158738000.0,581.0,"null",27.29,20231000.0,70.86,-19171000.0,1497815000.0,1.5815621179628838,-8.286,"null","null",464.6435006028649,"null",672.0,"null",1.08826523969916,1497815000.0,3.497820736354145,1497815000.0,16021000.0,0.0,0.0,2.070622223870981,506747000.0,792.0,"null","null",0.456,82128000.0,7062.0,-100.0,-193330000.0,"null",-99729000.0,-685.608,81408000.0,1630020000.0,683750000.0,"null",-100.0,5533000.0,-100.0,41.947,156763000.0,-3670000.0,46.1,0.0,0.0,89.6058490462317,43.96217411043369,2.270181038945385,119544000.0,0.5303532097370466,1.435404283626539,"null",92426000.0,91.6878763491536,2328600.0,56879000.0,643.226,0.0,150915000.0,26.626614060258248,2354567000.0,995398000.0,"null",500921000.0,119700000.0,995398000.0,119544000.0,3.797464973978762,24.426,289638000.0,50998000.0,2505483000.0,995398000.0,"null",195.86659087538925,"null",-471282000.0,1.8734020815242205,1667800000.0,59.781,56879000.0,74235000.0,-2264000.0,52.42,"null",2328600.0,0.9196715335799795,62665000.0,279638000.0,1.673,4051000.0,3.7556408702094704,"null",42.088772028909474,91.688,"null",1155032000.0,339946000.0,2220541000.0,0.0,49275000.0,203804000.0,8004000.0,67.276,"null","null",-2.516771282930275,928538000.0,3962577000.0,2788000.0,1742035000.0
